Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Yemen,Marib City,Wage (non-qualified labour),Retail,2018,8,5000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2018,9,5000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2018,10,5750,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2018,11,6000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2018,12,6000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2019,1,5250,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2019,2,5000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2019,3,5000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2019,4,5000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2019,5,5000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2019,6,5000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2019,7,5000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2019,8,5000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2019,9,5000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2019,10,5375,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2019,11,5000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2019,12,5000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2020,1,6000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2020,2,6000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2020,3,6000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2020,4,6000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2020,5,6500,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2020,6,6500,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2020,7,7000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2020,8,7000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2020,9,7500,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2020,10,7400,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2020,11,8000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2020,12,8000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2021,1,7000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2021,2,7000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2021,3,7000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2021,4,7000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2021,5,7000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2021,6,7000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2021,7,9000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2021,8,9500,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2021,9,10000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2021,10,10000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2021,11,10000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2021,12,12667,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2022,1,12111.1111,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2022,2,12250,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2022,3,14875,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2022,4,13000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2022,5,12500,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2022,6,13875,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2022,7,14000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2022,8,14000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2022,9,14000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2022,10,14000,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2022,11,15250,Day,YER,WFP Monitoring
Yemen,Marib City,Wage (non-qualified labour),Retail,2022,12,14250,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2016,6,131.25,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2016,7,120,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2016,8,110,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2016,9,111,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2016,10,115,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2016,11,112,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2016,12,110,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2017,1,124,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2017,2,138,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2017,3,150,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2017,4,150,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2017,5,150,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2017,6,150,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2017,7,150,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2017,8,145,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2017,9,145,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2017,10,150,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2017,11,157,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2017,12,160,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2018,1,165,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2018,2,165,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2018,3,170,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2018,4,170,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2018,5,170,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2018,6,170,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2018,7,170,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2018,8,180,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2018,9,221,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2018,10,253.5,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2018,11,257.5,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2018,12,220,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2019,1,242.5,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2019,2,250,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2019,3,250,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2019,4,250,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2019,5,230,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2019,6,220,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2019,7,250,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2019,8,245,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2019,9,225,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2019,10,220,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2019,11,220,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2019,12,220,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2020,1,220,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2020,2,220,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2020,3,248,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2020,4,249,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2020,5,245,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2020,6,245,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2020,7,225,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2020,8,230,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2020,9,230,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2020,10,230,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2020,11,230,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2020,12,230,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2021,1,235,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2021,2,232.5,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2021,3,250.5,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2021,4,240,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2021,5,240,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2021,6,241,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2021,7,243.2,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2021,8,244,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2021,9,246.8,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2021,10,248,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2021,11,287,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2021,12,300,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2022,1,306.6666,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2022,2,320,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2022,3,375,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2022,4,362.5,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2022,5,356,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2022,6,380,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2022,7,380,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2022,8,380,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2022,9,380,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2022,10,380,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2022,11,380,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wheat,Retail,2022,12,380,KG,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2016,6,5500,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2016,7,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2016,8,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2016,9,4375,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2016,10,4375,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2016,11,4325,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2016,12,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2017,1,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2017,2,4500,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2017,3,4000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2017,4,4500,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2017,5,4000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2017,6,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2017,7,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2017,8,4500,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2017,9,4500,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2017,10,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2017,11,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2017,12,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2018,1,4250,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2018,2,4250,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2018,3,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2018,4,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2018,5,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2018,6,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2018,7,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2018,8,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2018,9,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2018,10,5000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2018,11,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2018,12,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2019,1,6250,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2019,2,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2019,3,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2019,4,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2019,5,7500,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2019,6,8000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2019,7,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2019,8,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2019,9,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2019,10,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2019,11,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2019,12,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2020,1,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2020,2,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2020,3,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2020,4,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2020,5,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2020,6,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2020,7,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2020,8,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2020,9,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2020,10,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2020,11,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2020,12,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2021,1,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2021,2,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2021,3,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2021,4,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2021,5,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2021,6,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2021,7,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2021,8,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2021,9,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2021,10,6000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2021,11,11800,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2021,12,12000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2022,1,12000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2022,2,12000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2022,3,15000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2022,4,12000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2022,5,10800,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2022,6,12000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2022,7,12000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2022,8,12000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2022,9,12000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2022,10,12000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2022,11,12000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (qualified labour),Retail,2022,12,12000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2016,6,2375,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2016,7,2125,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2016,8,2250,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2016,9,2000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2016,10,2000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2016,11,2000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2016,12,2000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2017,1,2000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2017,2,2000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2017,3,2000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2017,4,2000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2017,5,2375,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2017,6,2500,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2017,7,2250,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2017,8,2000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2017,9,2125,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2017,10,2000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2017,11,2375,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2017,12,2500,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2018,1,2000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2018,2,2000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2018,3,2000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2018,4,2000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2018,5,2125,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2018,6,2500,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2018,7,2500,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2018,8,2500,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2018,9,2500,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2018,10,2500,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2018,11,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2018,12,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2019,1,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2019,2,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2019,3,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2019,4,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2019,5,3750,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2019,6,4000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2019,7,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2019,8,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2019,9,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2019,10,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2019,11,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2019,12,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2020,1,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2020,2,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2020,3,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2020,4,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2020,5,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2020,6,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2020,7,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2020,8,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2020,9,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2020,10,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2020,11,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2020,12,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2021,1,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2021,2,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2021,3,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2021,4,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2021,5,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2021,6,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2021,7,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2021,8,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2021,9,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2021,10,3000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2021,11,5400,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2021,12,8000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2022,1,8000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2022,2,8000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2022,3,10500,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2022,4,8000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2022,5,8000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2022,6,8000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2022,7,8000,Day,YER,WFP Monitoring
Yemen,Al Jabeen,Wage (non-qualified labour),Retail,2022,8,8000,Day,YER,WFP Monitoring
